"route_id","service_id","trip_id","trip_headsign","direction_id","shape_id"
"8199-10","USD","8199-10-0","Cem. Vl. Nova Cachoeirinha","0","72375"
"8199-10","USD","8199-10-1","Pirituba","1","72376"
"819A-10","USD","819A-10-0","Jd. Primavera","0","64242"
"819A-10","USD","819A-10-1","Cptm Vl. Aurora","1","64243"
"8200-10","USD","8200-10-0","Term. Lapa","0","69451"
"8200-10","USD","8200-10-1","Term. Pirituba","1","59348"
"8215-10","USD","8215-10-0","Pça. Do Correio","0","71441"
"8215-10","USD","8215-10-1","Jd. Paulistano","1","64307"
"8252-10","U__","8252-10-0","Lapa","0","71037"
"8300-1","US_","8300-1-0","Term. Lapa","0","64514"
"8300-1","US_","8300-1-1","Term. Pirituba","1","64515"
"8300-10","USD","8300-10-0","Term. Lapa","0","64512"
"8300-10","USD","8300-10-1","Term. Pirituba","1","64513"
"8319-10","USD","8319-10-0","Sesc Pompéia","0","70628"
"8319-21","USD","8319-21-0","Pq. Continental","0","65114"
"8400-10","USD","8400-10-0","Pça. Ramos De Azevedo","0","70238"
"8400-10","USD","8400-10-1","Term. Pirituba","1","70239"
"846M-10","US_","846M-10-0","Term. Pinheiros","0","70632"
"846M-10","US_","846M-10-1","Vl. Piauí","1","59931"
"847J-10","US_","847J-10-0","Jaguaré","0","59513"
"847J-10","US_","847J-10-1","City Jaraguá","1","60339"
"847P-10","USD","847P-10-0","Vl. Olímpia","0","72265"
"847P-10","USD","847P-10-1","Term. Pirituba","1","72266"
"847P-42","US_","847P-42-0","Vl. Olímpia","0","72267"
"847P-42","US_","847P-42-1","Brasilândia","1","69516"
"848L-10","USD","848L-10-0","Term. Pirituba","0","63120"
"848L-10","USD","848L-10-1","Recanto Dos Humildes","1","63121"
"8500-10","USD","8500-10-0","Metrô Barra Funda","0","60257"
"8500-10","USD","8500-10-1","Term. Pirituba","1","60258"
"8528-10","USD","8528-10-0","Pça. Do Correio","0","71431"
"8528-10","USD","8528-10-1","Jd. Guarani","1","61179"
"8538-10","U__","8538-10-0","Pça. Do Correio","0","63328"
"8538-10","U__","8538-10-1","Freguesia Do Ó","1","63329"
"8542-10","US_","8542-10-0","Pça. Do Correio","0","71756"
"8542-10","US_","8542-10-1","Brasilândia","1","71757"
"8544-10","US_","8544-10-0","Pça. Do Correio","0","61571"
"8544-10","US_","8544-10-1","Cid. D'abril 3ª Gleba","1","61572"
"8545-10","USD","8545-10-0","Metrô Barra Funda","0","72386"
"8545-10","USD","8545-10-1","Penteado","1","72387"
"8548-10","USD","8548-10-0","Term. Lapa","0","71703"
"8548-10","USD","8548-10-1","Jd. Dos Cunhas","1","71704"
"8549-10","USD","8549-10-0","Pça. Do Correio","0","71435"
"8549-10","USD","8549-10-1","Taipas","1","63796"
"856R-10","USD","856R-10-0","Socorro","0","71038"
"856R-10","USD","856R-10-1","Lapa","1","69093"
"857A-10","USD","857A-10-0","Metrô Sta. Cruz","0","64156"
"857A-10","USD","857A-10-1","Term. Campo Limpo","1","68391"
"857C-10","USD","857C-10-0","Metrô Conceição","0","69075"
"857C-10","USD","857C-10-1","Term. Campo Limpo","1","70994"
"857P-10","USD","857P-10-0","Paraíso","0","63673"
"857P-10","USD","857P-10-1","Term. Campo Limpo","1","68393"
"857R-10","USD","857R-10-0","Aclimação","0","62607"
"857R-10","USD","857R-10-1","Term. Campo Limpo","1","68434"
"857R-41","U__","857R-41-0","Ana Rosa","0","41432"
"8594-10","USD","8594-10-0","Pça. Ramos De Azevedo","0","71445"
"8594-10","USD","8594-10-1","Cid. D'abril ","1","71446"
"8594-21","U__","8594-21-0","Pça. Ramos De Azevedo","0","70668"
"8594-41","U__","8594-41-0","Pça. Ramos De Azevedo","0","70669"
"8600-10","USD","8600-10-0","Lgo. Do Paissandú","0","60893"
"8600-10","USD","8600-10-1","Term. Pirituba","1","60894"
"8600-22","U__","8600-22-0","Lgo. Do Paissandú","0","63628"
"8605-10","USD","8605-10-0","Term. Bandeira","0","71001"
"8605-10","USD","8605-10-1","Term. Campo Limpo","1","70743"
"8610-10","USD","8610-10-0","Term. Bandeira","0","58906"
"8610-10","USD","8610-10-1","Jd. Paulo Vi","1","65045"
"8615-10","USD","8615-10-0","Term. Pq. D. Pedro Ii","0","71882"
"8615-10","USD","8615-10-1","Pq. Da Lapa","1","57036"
"8622-10","USD","8622-10-0","Pça. Ramos De Azevedo","0","70666"
"8622-10","USD","8622-10-1","Morro Doce","1","70667"
"8677-10","USD","8677-10-0","Lgo. Do Paissandú","0","64543"
"8677-10","USD","8677-10-1","Jd. Líbano","1","64544"
"8686-10","US_","8686-10-0","Lgo. Do Paissandú","0","64609"
"8686-10","US_","8686-10-1","Mangalot","1","64610"
"8700-1","USD","8700-1-0","Pça. Ramos De Azevedo","0","64216"
"8700-1","USD","8700-1-1","Term. Campo Limpo","1","64217"
"8700-10","USD","8700-10-0","Pça. Ramos De Azevedo","0","63593"
"8700-10","USD","8700-10-1","Term. Campo Limpo","1","68414"
"8700-21","U__","8700-21-0","Pça. Ramos De Azevedo","0","52896"
"8700-24","U__","8700-24-0","Pça. Ramos De Azevedo","0","64554"
"8705-10","US_","8705-10-0","Anhangabaú","0","71829"
"8705-10","US_","8705-10-1","Shop. Continental","1","71830"
"8707-10","US_","8707-10-0","Term. Princ. Isabel","0","64143"
"8707-10","US_","8707-10-1","Rio Pequeno","1","52882"
"874C-10","USD","874C-10-0","Metrô - Trianon - Masp ","0","70629"
"874T-10","USD","874T-10-0","Lapa","0","63896"
"874T-10","USD","874T-10-1","Ipiranga","1","63897"
"875A-10","USD","875A-10-0","Perdizes","0","62472"
"875A-10","USD","875A-10-1","Aeroporto","1","64993"
"875C-1","USD","875C-1-0","Metrô Sta. Cruz","0","68428"
"875C-1","USD","875C-1-1","Term. Lapa","1","70626"
"875C-10","USD","875C-10-0","Metrô Sta. Cruz","0","68429"
"875C-10","USD","875C-10-1","Term. Lapa","1","70627"
"875H-10","USD","875H-10-0","Metrô Vl. Mariana","0","58348"
"875H-10","USD","875H-10-1","Term. Lapa","1","58349"
"875P-10","US_","875P-10-0","Metrô Ana Rosa","0","68810"
"875P-10","US_","875P-10-1","Metrô Barra Funda","1","68811"
"877T-10","U__","877T-10-0","Metrô Paraíso","0","68240"
"877T-10","U__","877T-10-1","Vl. Anastácio","1","68241"
"888P-10","USD","888P-10-0","Cohab Taipas","0","57698"
"888P-10","USD","888P-10-1","Perus","1","57701"
"9002-10","USD","9002-10-0","Term. Cachoeirinha","0","69503"
"9002-10","USD","9002-10-1","Jd. Pery Alto","1","64535"
"9004-10","USD","9004-10-0","Term. Cachoeirinha","0","72238"
"9004-10","USD","9004-10-1","Jd. Elisa Maria","1","72239"
"9005-10","USD","9005-10-0","Term. Cachoeirinha","0","60652"
"9005-10","USD","9005-10-1","Jd. Princesa","1","72381"
"9005-41","U__","9005-41-0","Term. Cachoeirinha","0","70240"
"9005-41","U__","9005-41-1","Jd. Vista Alegre","1","63590"
"9005-42","U__","9005-42-0","Term. Cachoeirinha","0","60655"
"9005-42","U__","9005-42-1","Sítio Dos Francos","1","72521"
"9006-10","USD","9006-10-0","Term. Cachoeirinha","0","70558"
"9006-10","USD","9006-10-1","Vl. Penteado","1","59572"
"9008-10","USD","9008-10-0","Term. Cachoeirinha","0","54600"
"9008-10","USD","9008-10-1","Pq. De Taipas","1","54601"
"9008-41","U__","9008-41-0","Term. Cachoeirinha","0","45134"
"9009-10","USD","9009-10-0","Term. Cachoeirinha","0","54646"
"9009-10","USD","9009-10-1","Cohab Brasilândia","1","54647"
"9011-10","USD","9011-10-0","Term. Cachoeirinha","0","71288"
"9011-10","USD","9011-10-1","Cptm Jaraguá","1","71289"
"9011-21","USD","9011-21-0","City Jaraguá","0","61515"
"9012-10","US_","9012-10-0","Term. Lapa","0","71571"
"9012-10","US_","9012-10-1","Itaberaba","1","71572"
"9014-10","USD","9014-10-0","Term. Lapa","0","64668"
"9014-10","USD","9014-10-1","Morro Grande","1","64669"
"9014-42","U__","9014-42-0","Term. Lapa","0","58432"
"9015-10","USD","9015-10-0","Term. Pirituba","0","63861"
"9015-10","USD","9015-10-1","Vl. Zatt","1","54614"
"9018-10","USD","9018-10-0","Term. Pirituba","0","64254"
"9018-10","USD","9018-10-1","Vl. Mirante","1","64255"
"9019-10","USD","9019-10-0","Term. Pirituba","0","54164"
"9019-10","USD","9019-10-1","Jd. Paulistano","1","69455"
"9020-10","USD","9020-10-0","Term. Pirituba","0","72384"
"9020-10","USD","9020-10-1","Vl. Mirante","1","72385"
"9023-10","USD","9023-10-0","Term. Pirituba","0","68760"
"9023-10","USD","9023-10-1","Pq. De Taipas","1","68761"
"9032-10","USD","9032-10-0","Term. Cachoeirinha","0","68754"
"9032-10","USD","9032-10-1","Jd. Damasceno","1","68751"
"9032-21","U__","9032-21-0","Term. Cachoeirinha","0","60281"
"9047-10","USD","9047-10-0","Lapa","0","68763"
"9047-10","USD","9047-10-1","Jd. Paulistano","1","68764"
"9050-10","USD","9050-10-0","Itaim Bibi","0","52977"
"9051-10","U__","9051-10-0","Term. Pinheiros","0","60499"
"9051-10","U__","9051-10-1","Lapa","1","60500"
"908T-10","US_","908T-10-0","Butantã","0","58460"
"9090-10","USD","9090-10-0","Term. Casa Verde","0","61844"
"9090-10","USD","9090-10-1","Pq. Tietê","1","54543"
"909T-1","U__","909T-1-0","Term. Pq. D. Pedro Ii","0","64201"
"909T-1","U__","909T-1-1","Term. Pinheiros","1","70883"
"909T-10","U__","909T-10-0","Term. Pq. D. Pedro Ii","0","57270"
"909T-10","U__","909T-10-1","Term. Pinheiros","1","70882"
"9162-10","USD","9162-10-0","Term. Casa Verde","0","58642"
"9166-10","U__","9166-10-0","Term. Cachoeirinha","0","60653"
"917H-10","USD","917H-10-0","Metrô Vl. Mariana","0","71235"
"917H-10","USD","917H-10-1","Term. Pirituba","1","71236"
"917M-10","US_","917M-10-0","Metrô Ana Rosa","0","71762"
"917M-10","US_","917M-10-1","Morro Grande","1","71763"
"917M-31","U__","917M-31-0","Metrô Ana Rosa","0","54360"
"917M-31","U__","917M-31-1","Morro Grande","1","72340"
"9181-10","USD","9181-10-0","Lapa","0","71292"
"9181-10","USD","9181-10-1","Vl. Terezinha","1","71293"
"9188-10","USD","9188-10-0","Lapa","0","61512"
"9188-10","USD","9188-10-1","Capela Da Lagoa ","1","68766"
"9188-42","U__","9188-42-0","Lapa","0","56351"
"9188-42","U__","9188-42-1","Capela Da Lagoa","1","56352"
"9191-10","USD","9191-10-0","Bom Retiro","0","72240"
"9191-10","USD","9191-10-1","Jd. Elisa Maria","1","72241"
"9191-21","U__","9191-21-0","Bom Retiro","0","63335"
"9191-21","U__","9191-21-1","Metrô Barra Funda","1","63334"
"9300-10","USD","9300-10-0","Term. Pq. D. Pedro Ii","0","63379"
"9300-10","USD","9300-10-1","Term. Casa Verde","1","71705"
"9301-10","USD","9301-10-0","Pça. Do Correio","0","71161"
"9301-10","USD","9301-10-1","Term. Casa Verde","1","71162"
"930P-10","USD","930P-10-0","Term. Pinheiros","0","57027"
"930P-10","USD","930P-10-1","Term. Pq. D. Pedro Ii","1","57028"
"9354-10","USD","9354-10-0","Pça. Do Correio","0","69972"
"9354-10","USD","9354-10-1","Term. Cachoeirinha","1","69973"
"938C-10","US_","938C-10-0","Term. Princ. Isabel","0","71436"
"938C-10","US_","938C-10-1","Cohab Taipas","1","54100"
"938L-10","USD","938L-10-0","Lapa","0","56523"
"938L-10","USD","938L-10-1","Term. Cachoeirinha","1","56524"
"938P-10","USD","938P-10-0","Metrô Barra Funda","0","71158"
"938P-10","USD","938P-10-1","Jd. Tereza","1","71159"
"938P-21","U__","938P-21-0","Metrô Barra Funda","0","72388"
"938V-10","USD","938V-10-0","Metrô Barra Funda","0","63585"
"938V-10","USD","938V-10-1","Jd. Vista Alegre","1","69844"
"948A-10","USD","948A-10-0","Metrô Barra Funda","0","72259"
"948A-10","USD","948A-10-1","Vl. Zatt","1","72260"
"9500-10","USD","9500-10-0","Pça. Do Correio","0","60889"
"9500-10","USD","9500-10-1","Term. Cachoeirinha","1","60890"
"9501-10","USD","9501-10-0","Lgo. Do Paissandú","0","60899"
"9501-10","USD","9501-10-1","Term. Cachoeirinha","1","60900"
"957T-10","USD","957T-10-0","Vl. Olímpia","0","72268"
"957T-10","USD","957T-10-1","Cohab Taipas","1","69520"
"958P-10","USD","958P-10-0","Vl. Olímpia","0","72269"
"958P-10","USD","958P-10-1","Jd. Nardini","1","72270"
"9653-10","USD","9653-10-0","Pça. Do Correio","0","71187"
"9653-10","USD","9653-10-1","Pedra Branca","1","72412"
"967A-10","U__","967A-10-0","Pinheiros","0","71707"
"967A-10","U__","967A-10-1","Imirim","1","71530"
"9701-10","U__","9701-10-0","Metrô Santana","0","64125"
"9701-10","U__","9701-10-1","Hosp. Cachoeirinha","1","64126"
"9717-10","USD","9717-10-0","Metrô Santana","0","68804"
"9717-10","USD","9717-10-1","Jd. Almanara","1","68805"
"971A-10","USD","971A-10-0","Shop. D","0","69931"
"971A-10","USD","971A-10-1","Jd. Primavera","1","69932"
"971C-10","USD","971C-10-0","Metrô Santana","0","71708"
"971C-10","USD","971C-10-1","Cohab Brasilândia","1","62254"
"971D-10","USD","971D-10-0","Shop. Center Norte","0","71714"
"971D-10","USD","971D-10-1","Jd. Damasceno","1","58975"
"971M-10","USD","971M-10-0","Metrô Santana","0","69970"
"971M-10","USD","971M-10-1","Vl. Penteado","1","69971"
"971R-10","USD","971R-10-0","Metrô Santana","0","55234"
"971R-10","USD","971R-10-1","Cptm Jaraguá","1","55235"
"971R-21","U__","971R-21-0","Metrô Santana","0","52698"
"971R-42","U__","971R-42-0","Metrô Santana","0","55236"
"971R-42","U__","971R-42-1","Cdhu Voith","1","71974"
"971R-51","U__","971R-51-0","Metrô Santana","0","52693"
"971T-10","USD","971T-10-0","Metrô Santana","0","69939"
"971T-10","USD","971T-10-1","Vl. Sta. Maria","1","69940"
"971V-10","USD","971V-10-0","Shop. Center Norte","0","69943"
"971V-10","USD","971V-10-1","Jd. Vista Alegre","1","69942"
"971X-10","USD","971X-10-0","Metrô Santana","0","69926"
"971X-10","USD","971X-10-1","Term. Cachoeirinha","1","69925"
"975A-10","USD","975A-10-0","Metrô Ana Rosa","0","59905"
"975A-10","USD","975A-10-1","Vl. Brasilândia","1","58259"
"9784-10","USD","9784-10-0","Metrô Barra Funda","0","71225"
"9784-10","USD","9784-10-1","Jd. Dos Francos","1","71226"
"9785-10","USD","9785-10-0","Metrô Barra Funda","0","68767"
"9785-10","USD","9785-10-1","Vl. Terezinha","1","72390"
"9785-51","U__","9785-51-0","Term. Cachoeirinha","0","55088"
"9789-10","USD","9789-10-0","Metrô Barra Funda","0","60127"
"9789-10","USD","9789-10-1","Jd. Paulistano","1","60128"
"978A-10","USD","978A-10-0","Metrô Barra Funda","0","53877"
"978A-10","USD","978A-10-1","Term. Cachoeirinha","1","58884"
"978J-10","USD","978J-10-0","Term. Princ. Isabel","0","71437"
"978J-10","USD","978J-10-1","Voith","1","60343"
"978L-10","USD","978L-10-0","Term. Princ. Isabel","0","53872"
"978L-10","USD","978L-10-1","Term. Cachoeirinha","1","53873"
"978T-10","USD","978T-10-0","Metrô Barra Funda","0","59739"
"978T-10","USD","978T-10-1","Jd. Guarani","1","58881"
"CPTM L07","USD","CPTM L07-0","JUNDIAI","0","17846"
"CPTM L07","USD","CPTM L07-1","LUZ","1","17847"
"CPTM L08","USD","CPTM L08-0","AMADOR BUENO","0","17848"
"CPTM L08","USD","CPTM L08-1","JULIO PRESTES","1","17849"
"CPTM L09","USD","CPTM L09-0","GRAJAU","0","17850"
"CPTM L09","USD","CPTM L09-1","OSASCO","1","17851"
"CPTM L10","USD","CPTM L10-0","RIO GRANDE DA SERRA","0","17852"
"CPTM L10","USD","CPTM L10-1","BRÁS","1","17853"
"CPTM L11","USD","CPTM L11-0","ESTUDANTES","0","17854"
"CPTM L11","USD","CPTM L11-1","LUZ","1","17855"
"CPTM L12","USD","CPTM L12-0","CALMON VIANA","0","17856"
"CPTM L12","USD","CPTM L12-1","BRAS","1","17857"
"CPTM L13","USD","CPTM L13-0","AEROPORTO DE GUARULHOS","0","68752"
"CPTM L13","USD","CPTM L13-1","ENGENHEIRO GOULART","1","68753"
"METRÔ 15","USD","METRÔ 15-0","ORATÓRIO","0","60011"
"METRÔ 15","USD","METRÔ 15-1","SÃO MATEUS","1","60012"
"METRÔ L1","USD","METRÔ L1-0","TUCURUVI","0","17838"
"METRÔ L1","USD","METRÔ L1-1","JABAQUARA","1","17839"
"METRÔ L2","USD","METRÔ L2-0","VILA MADALENA","0","17840"
"METRÔ L2","USD","METRÔ L2-1","VILA PRUDENTE","1","17841"
"METRÔ L3","USD","METRÔ L3-0","CORINTHIANS - ITAQUERA","0","17842"
"METRÔ L3","USD","METRÔ L3-1","PALMEIRAS - BARRA FUNDA","1","17843"
"METRÔ L4","USD","METRÔ L4-0","SÃO PAULO - MORUMBI","0","40777"
"METRÔ L4","USD","METRÔ L4-1","LUZ","1","40778"
"METRÔ L5","USD","METRÔ L5-0","CAPAO REDONDO","0","17844"
"METRÔ L5","USD","METRÔ L5-1","CHÁCARA KLABIN","1","17845"
"N101-11","USD","N101-11-0","Term. Pq. D. Pedro Ii","0","59666"
"N101-11","USD","N101-11-1","Term. Lapa","1","70865"
"N102-11","USD","N102-11-0","Term. Pq. D. Pedro Ii","0","68798"
"N102-11","USD","N102-11-1","Term. Lapa","1","52095"
"N103-11","USD","N103-11-0","Term. Lapa","0","52103"
"N103-11","USD","N103-11-1","Term. Pirituba","1","52104"
"N104-11","USD","N104-11-0","Term. Lapa","0","52112"
"N104-11","USD","N104-11-1","Term. Pirituba","1","52113"
"N105-11","USD","N105-11-0","Term. Lapa","0","71933"
"N105-11","USD","N105-11-1","Term. Cachoeirinha","1","71934"
"N106-11","USD","N106-11-0","Metrô Barra Funda","0","57554"
"N106-11","USD","N106-11-1","Term. Pq. D. Pedro Ii","1","59087"
"N131-11","USD","N131-11-0","Vl. Piauí","0","71935"
"N132-11","USD","N132-11-0","Pq. São Domingos","0","52145"
"N133-11","USD","N133-11-0","Cid. D’abril 3ª Gleba","0","59613"
"N134-11","USD","N134-11-0","Taipas","0","62601"
"N135-11","USD","N135-11-0","Jd. Donária","0","60344"
"N136-11","USD","N136-11-0","Morro Doce","0","71938"
"N137-11","USD","N137-11-0","Perus","0","71508"
"N138-11","USD","N138-11-0","Jd. Princesa","0","59609"
"N139-11","USD","N139-11-0","Jd. Paulistano","0","69457"
"N140-11","USD","N140-11-0","Vl. Mirante","0","69458"
"N141-11","USD","N141-11-0","Jd. Carombé","0","61300"
"N142-11","USD","N142-11-0","Term. Casa Verde","0","59912"
"N143-11","USD","N143-11-0","Morro Grande","0","71135"
"N201-11","USD","N201-11-0","Term. Pq. D. Pedro Ii","0","64918"
"N201-11","USD","N201-11-1","Metrô Tucuruvi","1","64919"
"N202-11","USD","N202-11-0","Term. Pinheiros","0","61046"
"N202-11","USD","N202-11-1","Metrô Santana","1","61019"
"N203-11","USD","N203-11-0","Term. Pq. D. Pedro Ii","0","64920"
"N203-11","USD","N203-11-1","Metrô Tucuruvi","1","64921"
"N204-11","USD","N204-11-0","Term. Pq. D. Pedro Ii","0","68330"
"N204-11","USD","N204-11-1","Metrô Tucuruvi","1","68331"
"N205-11","USD","N205-11-0","Term. Pinheiros","0","59392"
"N205-11","USD","N205-11-1","Term. Cachoeirinha","1","65302"
"N206-11","USD","N206-11-0","Metrô Vl. Madalena","0","61376"
"N206-11","USD","N206-11-1","Metrô Santana","1","61904"
"N207-11","USD","N207-11-0","Term. Pq. D. Pedro Ii","0","59656"
"N207-11","USD","N207-11-1","Term. Casa Verde","1","59657"
"N209-11","USD","N209-11-0","Metrô Santana","0","65307"
"N209-11","USD","N209-11-1","Term. Cachoeirinha","1","65308"
"N231-11","USD","N231-11-0","Pedra Branca","0","63140"
"N232-11","USD","N232-11-0","Pq. Novo Mundo","0","65268"
"N233-11","USD","N233-11-0","Vl. Sabrina","0","68837"
"N234-11","USD","N234-11-0","Lgo. Do Pery","0","65281"
"N235-11","USD","N235-11-0","Pedra Branca","0","71132"
"N236-11","USD","N236-11-0","Jd. Antártica","0","61032"
"N237-11","USD","N237-11-0","Pq. Edu Chaves","0","52321"
"N238-11","USD","N238-11-0","Cem. Pq. Dos Pinheiros","0","62513"
"N239-11","USD","N239-11-0","Vl. Nova Galvão","0","59395"
"N240-11","USD","N240-11-0","Cachoeira","0","59592"
"N241-11","USD","N241-11-0","Vl. Albertina","0","52341"
"N242-11","USD","N242-11-0","Jd. Campo Limpo","0","59593"
"N243-11","USD","N243-11-0","Jd. Brasil","0","52352"
"N244-11","USD","N244-11-0","Jd. Flôr De Maio","0","65255"
"N245-11","USD","N245-11-0","Jd. Pery Alto","0","61028"
"N301-11","USD","N301-11-0","Term. Pq. D. Pedro Ii","0","69199"
"N301-11","USD","N301-11-1","Term. A. E. Carvalho","1","63534"
"N302-11","USD","N302-11-0","Term. Pq. D. Pedro Ii","0","59449"
"N302-11","USD","N302-11-1","Term. A. E. Carvalho","1","70868"
"N303-11","USD","N303-11-0","Term. Aricanduva","0","61388"
"N303-11","USD","N303-11-1","Term. A. E. Carvalho","1","61389"
"N304-11","USD","N304-11-0","Term. Aricanduva","0","58243"
"N304-11","USD","N304-11-1","Term. São Miguel","1","58244"
"N305-11","USD","N305-11-0","Cptm Guaianazes","0","52230"
"N305-11","USD","N305-11-1","Term. São Miguel","1","52231"
"N306-11","USD","N306-11-0","Metrô Itaquera","0","63537"
"N306-11","USD","N306-11-1","Term. São Miguel","1","70152"
"N307-11","USD","N307-11-0","Term. Pinheiros","0","57666"
"N307-11","USD","N307-11-1","Term. Pq. D. Pedro Ii","1","57667"
"N308-11","USD","N308-11-0","Term. Pq. D. Pedro Ii","0","63535"
"N308-11","USD","N308-11-1","Metrô Itaquera","1","63536"
"N331-11","USD","N331-11-0","Oliveirinha","0","70132"
"N332-11","USD","N332-11-0","Vl. Cisper (cptm Usp)","0","59452"
"N333-11","USD","N333-11-0","Cid. Kemel","0","61387"
"N334-11","USD","N334-11-0","Cptm Guaianazes","0","63532"
"N335-11","USD","N335-11-0","Ermelino Matarazzo","0","70172"
"N336-11","USD","N336-11-0","Jd. Camargo Velho","0","68633"
"N337-11","USD","N337-11-0","Jd. Camargo Velho","0","68634"
"N339-11","USD","N339-11-0","Artur Alvim","0","62839"
"N340-11","USD","N340-11-0","Jd. Sto. Antônio","0","62840"
"N341-11","USD","N341-11-0","Vl. Cisper (cptm Usp)","0","52349"
"N342-11","USD","N342-11-0","Jd. Danfer","0","69201"
"N343-11","USD","N343-11-0","Metrô Itaquera","0","63063"
"N344-11","USD","N344-11-0","Vl. Cisper","0","63754"
"N401-11","USD","N401-11-0","Term. Pq. D. Pedro Ii","0","69810"
"N401-11","USD","N401-11-1","Term. Vl. Carrão","1","69811"
"N402-11","USD","N402-11-0","Term. Vl. Carrão","0","60090"
"N402-11","USD","N402-11-1","Metrô Itaquera","1","62005"
"N403-11","USD","N403-11-0","Metrô Itaquera","0","69938"
"N403-11","USD","N403-11-1","Term. Cid. Tiradentes","1","62036"
"N404-11","USD","N404-11-0","Term. Penha","0","52199"
"N404-11","USD","N404-11-1","Term. São Mateus","1","52200"
"N405-11","USD","N405-11-0","Metrô Itaquera","0","68820"
"N405-11","USD","N405-11-1","Term. Vl. Carrão","1","68821"
"N406-11","USD","N406-11-0","Term. São Mateus","0","52234"
"N406-11","USD","N406-11-1","Term. Cid. Tiradentes","1","52235"
"N407-11","USD","N407-11-0","Metrô Belém","0","69941"
"N407-11","USD","N407-11-1","Term. Vl. Carrão","1","52239"
"N431-11","USD","N431-11-0","Jd. Limoeiro","0","71462"
"N432-11","USD","N432-11-0","Jd. Sto. André","0","61801"
"N433-11","USD","N433-11-0","Metrô Belém","0","63805"
"N433-11","USD","N433-11-1","Term. Vl. Carrão","1","63806"
"N434-11","USD","N434-11-0","Jd. Iv Centenário","0","52251"
"N435-11","USD","N435-11-0","Metalúrgicos","0","52253"
"N436-11","USD","N436-11-0","Barro Branco","0","52254"
"N437-11","USD","N437-11-0","Term. Cid. Tiradentes","0","52256"
"N438-11","USD","N438-11-0","Hosp. Sta. Marcelina","0","62074"
"N439-11","USD","N439-11-0","Cohab Fazenda Do Carmo","0","62854"
"N440-11","USD","N440-11-0","Savoy/dalila","0","52259"
"N441-11","USD","N441-11-0","Vl. Yolanda","0","58079"
"N501-11","USD","N501-11-0","Term. Pq. D. Pedro Ii","0","69380"
"N501-11","USD","N501-11-1","Term. São Mateus","1","69381"
"N502-11","USD","N502-11-0","Term. Pq. D. Pedro Ii","0","58004"
"N502-11","USD","N502-11-1","Term. Sacomã","1","63212"
"N503-11","USD","N503-11-0","Term. Pq. D. Pedro Ii","0","60365"
"N503-11","USD","N503-11-1","Term. São Mateus","1","63675"
"N504-11","USD","N504-11-0","Term. Pq. D. Pedro Ii","0","69403"
"N504-11","USD","N504-11-1","Term. Vl. Prudente","1","69404"
"N505-11","USD","N505-11-0","Term. Pinheiros","0","70349"
"N505-11","USD","N505-11-1","Term. Sacomã","1","70351"
"N506-11","USD","N506-11-0","Metrô Vl. Madalena","0","52110"
"N506-11","USD","N506-11-1","Term. Sacomã","1","52111"
"N507-11","USD","N507-11-0","Metrô Santana","0","69892"
"N507-11","USD","N507-11-1","Term. Vl. Prudente","1","69893"
"N508-11","USD","N508-11-0","Term. Pq. D. Pedro Ii","0","52165"
"N508-11","USD","N508-11-1","Term. Sacomã","1","52166"
"N531-11","USD","N531-11-0","Term. Vl. Prudente","0","70785"
"N532-11","USD","N532-11-0","Hosp. São Mateus","0","70808"
"N533-11","USD","N533-11-0","Jd. Planalto","0","70774"
"N534-11","USD","N534-11-0","Vl. Arapuá","0","68303"
"N535-11","USD","N535-11-0","Jd. Celeste","0","72483"
"N536-11","USD","N536-11-0","Jd. Itápolis","0","69426"
"N537-11","USD","N537-11-0","Term. Vl. Prudente","0","69484"
"N538-11","USD","N538-11-0","Jd. Celeste","0","61170"
"N539-11","USD","N539-11-0","Hosp. Heliópolis","0","57587"
"N540-11","USD","N540-11-0","Jd. São Roberto","0","70786"
"N601-11","USD","N601-11-0","Term. Pq. D. Pedro Ii","0","51982"
"N601-11","USD","N601-11-1","Term. Grajaú","1","62693"
"N602-11","USD","N602-11-0","Term. Sto. Amaro","0","69474"
"N603-11","USD","N603-11-0","Term. Pinheiros","0","59878"
"N603-11","USD","N603-11-1","Metrô Jabaquara","1","59138"
"N604-11","USD","N604-11-0","Term. Pq. D. Pedro Ii","0","70404"
"N604-11","USD","N604-11-1","Metrô Jabaquara","1","70403"
"N631-11","USD","N631-11-0","Term. Sto. Amaro","0","62188"
"N631-11","USD","N631-11-1","Term. Grajaú","1","70244"
"N632-11","USD","N632-11-0","Term. Sto. Amaro","0","62190"
"N632-11","USD","N632-11-1","Term. Grajaú","1","62570"
"N633-11","USD","N633-11-0","Morumbi Shop.","0","61797"
"N634-11","USD","N634-11-0","Jd. Luso","0","63477"
"N635-11","USD","N635-11-0","Jd. Gaivotas","0","62595"
"N636-11","USD","N636-11-0","Jd. Noronha","0","62755"
"N637-11","USD","N637-11-0","Vl. Missionária","0","64714"
"N638-11","USD","N638-11-0","Unisa","0","62596"
"N639-11","USD","N639-11-0","Vargem Grande","0","62727"
"N640-11","USD","N640-11-0","Eldorado","0","63431"
"N701-11","USD","N701-11-0","Term. Pq. D. Pedro Ii","0","68983"
"N701-11","USD","N701-11-1","Term. Sto. Amaro","1","68984"
"N702-11","USD","N702-11-0","Term. Pq. D. Pedro Ii","0","56682"
"N702-11","USD","N702-11-1","Term. Sto. Amaro","1","62320"
